,Gmatria Value,English,Hebrew
22828,161,['Sophia'],סופיה
22829,161,"['-sophy (philosophy, theosophy)']",סופיה
22830,562,['finiteness'],סופיות
22831,203,['sophism'],סופיזם
22832,225,['(philosophy) sophist'],סופיסט
22833,340,['sophistry'],סופיסטיקה
22834,440,['sophistication'],סופיסטיקציה
22835,556,['finally'],סופית
22836,556,['(linguistics) suffix'],סופית
22837,206,"['(medicine) terminal', 'incurable']",סופני
22838,292,['finally'],סופסוף
22839,346,"['author', 'writer', 'scribe']",סופר
22840,346,['supermarket'],סופר
22841,346,"['super- (supernatural, superstructure, supermarket)']",סופר
22842,346,"['(colloquial) super', 'terrific', 'wonderful', 'great']",סופר
22843,605,['superimposition'],סופראימפוזיציה
22844,397,['superlative'],סופרלטיב
22845,436,"['(comics) Superman', '(colloquial) superman']",סופרמן
22846,695,['supermarket'],סופרמרקט
22847,396,['(music) soprano'],סופרן
22848,402,['(music) soprano'],סופרנו
22849,409,['(astronomy) supernova'],סופרנובה
22850,616,['superstar'],סופרסטאר
22851,554,['superposition'],סופרפוזיציה
22852,524,['weekend'],סופשבוע
22853,590,['sandstorm'],סופת חול
22854,207,['social'],סוציאלי
22855,613,['sociality'],סוציאליות
22856,254,['(politics) socialism'],סוציאליזם
22857,319,['(psychology) socialization'],סוציאליזציה
22858,276,['(politics) socialist'],סוציאליסט
22859,286,['(politics) socialistic'],סוציאליסטי
22860,172,"['socio- (sociolinguistics, socioeconomic, sociometry)']",סוציו
22861,244,['sociobiology'],סוציוביולוגיה
22862,211,['sociologist'],סוציולוג
22863,221,['sociologic'],סוציולוגי
22864,226,['sociology'],סוציולוגיה
22865,360,['sociolinguistic'],סוציולינגויסטי
22866,465,['sociolinguistics'],סוציולינגויסטיקה
22867,311,"['(linguistics) sociolect', 'social dialect']",סוציולקט
22868,431,['(sociology) sociometric'],סוציומטרי
22869,436,['(sociology) sociometry'],סוציומטריה
22870,652,['(psychology) sociopath'],סוציופת
22871,171,['(music) soca'],סוקה
22872,271,['(botany) succulent'],סוקולנטי
22873,331,['(ecology) succession'],סוקצסיה
22874,366,['pollster'],סוקר
22875,385,['(philosophy) Socratic'],סוקרטי
22876,266,"['longshoreman', 'stevedore', 'dockworker']",סור
22877,266,['stack (of boxes)'],סור
22878,354,['(art) surrealism'],סוראליזם
22879,376,['(art) surrealist'],סוראליסט
22880,386,['(art) surrealistic'],סוראליסטי
22881,273,['sorbet (also: sherbet)'],סורבה
22882,323,['sorbitol'],סורביטול
22883,269,"['grate', 'grating']",סורג
22884,315,['(botany) sorghum'],סורגום
22885,271,"['Sura', 'any of the sections of the Koran']",סורה
22886,274,['(botany) decurrent'],סורח
22887,276,['Syrian'],סורי
22888,276,['Syrian (person)'],סורי
22889,281,['Syria'],סוריה
22890,366,['Surinam'],סורינם
22891,390,['meerkat'],סוריקטה
22892,676,['Syriac (language)'],סורית
22893,366,"['(medicine, computing) scanner']",סורק
22894,466,"['rebellious', 'stubborn', 'recalcitrant']",סורר
22895,376,['sushi'],סושי
22896,466,"['(biblical, flowery) clothing', 'garments']",סות
22897,506,"['(phonetics) occlusive', 'plosive']",סותם
22898,666,"['contradictory', 'inconsistent', 'opposing']",סותר
22899,716,['antidote'],סותרן
22900,68,"['(literary) to say', 'to relate', 'tell']",סח
22901,70,"['to drag', 'to draw', 'to pull', 'to carry with difficulty', '(colloquial) to schlep', '(colloquial) to pilfer', 'to steal', 'to filch']",סחב
22902,70,['(aeronautics) thrust'],סחב
22903,75,"['rag', 'duster', 'סחבות - rags', 'tatters']",סחבה
22904,120,"['(colloquial) pilferer', 'petty thief']",סחבן
22905,170,"['(slang) chum', 'crony']",סחבק
22906,180,['(slang) chummy'],סחבקי
22907,586,"['(slang) being chummy', 'informal behavior (especially with someone who is not a close friend)']",סחבקיות
22908,470,['foot-dragging'],סחבת
22909,83,"['wrung', 'squeezed', '(colloquial) exhausted', 'fatigued']",סחוט
22910,134,['cartilage'],סחוס
22911,144,['cartilaginous'],סחוסי
22912,154,"['swept away (by a current)', '(literary) painful', 'anguished']",סחוף
22913,279,"['merchandise', 'wares', 'goods', 'stock', 'products', 'commodity']",סחורה
22914,77,"['to squeeze', 'to wring', 'to extort', 'to blackmail', '(colloquial) to exhaust', 'to tire out']",סחט
22915,127,"['extortionist', 'blackmailer']",סחטן
22916,533,"['extortion', 'blackmail']",סחטנות
22917,137,['extortive'],סחטני
22918,78,"['(flowery) filth', 'contamination']",סחי
22919,78,"['(slang) a sober person', ""someone who doesn't do drugs"", '(slang) someone who is uncool']",סחי
22920,85,"['dragging', 'carrying', '(colloquial) pilfering', 'petty theft']",סחיבה
22921,87,['squeezeable'],סחיט
22922,92,"['squeezing', 'wringing', 'extraction (of juice)', 'extortion', 'blackmail']",סחיטה
22923,158,['(medicine) embolus'],סחיף
22924,163,"['(geology) erosion', 'entrainment', '(politics, ideology) captivation', 'sweeping away', 'enrapture']",סחיפה
22925,278,"['(economics) negotiable', 'tradable']",סחיר
22926,684,"['(economics) negotiability', 'tradability']",סחירות
22927,378,"['(biblical and literary, agriculture) second aftermath', 'secondary self-seeding grain']",סחיש
22928,100,['orchid'],סחלב
22929,100,"['saloop', 'salep']",סחלב
22930,160,['(botany) orchidaceae'],סחלביים
22931,148,"['to wash away', 'to erode', 'to carry away (wind)', 'to enrapture']",סחף
22932,148,"['sediment', 'alluvium', 'erosion']",סחף
22933,548,"['(geography) silt', 'alluvium', 'sediment']",סחפת
22934,268,"['trade', 'commerce', 'negotiation', 'business']",סחר
22935,268,"['to trade', 'to merchandise']",סחר
22936,474,"['pirouette', 'spin', 'dizziness', 'giddiness', 'spiral']",סחרור
22937,476,"['(literary) excited', 'agitated', 'dizzy']",סחרחר
22938,481,"['carousel', 'merry-go-round', 'whirligig']",סחרחרה
22939,876,"['carousel', 'merry-go-round', 'whirligig']",סחרחרת
22940,876,"['vertigo', 'dizziness', 'whirlwind (of activity)']",סחרחרת
22941,478,['spin'],סחריר
22942,468,"['to make dizzy', 'to daze', 'to overwhelm']",סחרר
22943,468,"['to be made dizzy', 'to be overwhelmed']",סחרר
22944,528,['(slang) bravo! Good going!'],סחתין
22945,69,"['set (cutlery, furniture, dishes)', '(photography) set', 'filming site', '(tennis) set']",סט
22946,121,"['stable', 'fixed']",סטבילי
22947,527,['stability'],סטביליות
22948,233,['stabilization'],סטביליזציה
22949,292,['stegosaurus'],סטגוזאור
22950,426,['steganograpy'],סטגנוגרפיה
22951,227,['stagnation'],סטגנציה
22952,287,['(economics) stagflation'],סטגפלציה
22953,74,"['to digress', 'to change direction', 'to deviate', 'to stray', '(biblical) to commit adultery (a woman)']",סטה
22954,75,"['(architecture) colonnade', 'portico']",סטו
22955,81,['(philosophy) Stoicism'],סטואה
22956,86,"['(philosophy) Stoic', 'stoic']",סטואי
22957,492,['stoicism'],סטואיות
22958,236,['Stoic (person)'],סטואיקן
22959,95,['studio'],סטודיו
22960,138,['student'],סטודנט
22961,189,['student'],סטודנטיאלי
22962,174,"['stochastic', 'random']",סטוכסטי
22963,155,['(slang) stop'],סטופ
22964,160,['stupa (Buddhist shrine)'],סטופה
22965,355,['stopwatch'],סטופר
22966,165,"['(slang) flirtation', '(slang) affair', 'deal', 'hot topic']",סטוץ
22967,175,"['(slang) stock', 'inventory']",סטוק
22968,256,['Stockholm'],סטוקהולם
22969,275,['(literary) slapped'],סטור
22970,325,"['(Roman mythology, astronomy) Saturn']",סטורן
22971,146,['(medicine) stasis'],סטזיס
22972,309,['statutory'],סטטוטורי
22973,144,['status'],סטטוס
22974,330,['(aeronautics) statoscope'],סטטוסקופ
22975,88,"['static', 'stable']",סטטי
22976,157,"['(theater, cinema) extra', '(colloquial) minor player']",סטטיסט
22977,167,['statistical'],סטטיסטי
22978,278,['statistician'],סטטיסטיקאי
22979,272,['statistics'],סטטיסטיקה
22980,317,['statistician'],סטטיסטיקן
22981,567,['statistically'],סטטיסטית
22982,193,['(physics) statics'],סטטיקה
22983,127,['stigma'],סטיגמה
22984,84,"['deviation', 'digression', 'perversion']",סטיה
22985,109,['(photography) still'],סטיל
22986,109,"['(colloquial) style', 'class', '(internet, slang) a design pattern of a webpage', 'בסטייל - (colloquial) with style', 'with class']",סטיל
22987,124,['stiletto (heel)'],סטילטו
22988,172,['styling'],סטילינג
22989,188,"['stylist', 'designer', '(slang) fashion-conscious person']",סטיליסט
22990,260,['stimulation'],סטימולציה
22991,228,"['stipend', 'scholarship']",סטיפנדיה
22992,179,['(colloquial) steak'],סטיק
22993,179,['(aeronautics) control stick'],סטיק
22994,279,['(Greek mythology) satyr'],סטיר
22995,284,['slap (on the face or cheek)'],סטירה
22996,284,['(literature) satire'],סטירה
22997,289,['(literature) satirical'],סטירי
22998,439,['(literature) satirist'],סטיריקן
22999,102,"['stalag (WWII German POW camp)', '(slang) cheap novel set in a stalag']",סטלג
23000,161,['stalagmite'],סטלגמיט
23001,366,['Stalingrad (former name of Volgograd)'],סטלינגרד
23002,216,['Stalinism'],סטליניזם
23003,238,['Stalinist'],סטליניסט
23004,248,['Stalinist'],סטליניסטי
23005,149,['(slang) pothead'],סטלן
23006,227,['stalactite'],סטלקטיט
23007,119,['(weaponry) Sten gun'],סטן
23008,119,['satin'],סטן
23009,123,"['stand', 'easel']",סטנד
23010,283,['stand-up comedian'],סטנדאפיסט
23011,323,['(Yiddish) lectern'],סטנדר
23012,332,['standard'],סטנדרט
23013,342,"['normal', 'usual', 'unremarkable', 'acceptable', 'standard']",סטנדרטי
23014,454,['standardization'],סטנדרטיזציה
23015,408,['stenographer'],סטנוגרף
23016,423,['stenography'],סטנוגרפיה
23017,219,['stencil paper'],סטנסיל
23018,149,"['(rare) to cleave', 'to split', 'to chop']",סטף
23019,209,['tap-dancing'],סטפס
23020,435,['stationary'],סטציונרי
23021,184,['(music) staccato'],סטקטו
23022,269,"[""to slap (someone's cheek)""]",סטר
23023,276,"['stereophonic', 'stereo system']",סטראו
23024,276,"['stereo- (stereometry, stereochemistry)']",סטראו
23025,375,['stereotype'],סטראוטיפ
23026,385,"['stereotypical', '(printing) stereotypic']",סטראוטיפי
23027,791,['stereotypy'],סטראוטיפיות
23028,361,['stereochemistry'],סטראוכימיה
23029,522,['stereoscope'],סטראוסקופ
23030,422,['stereophonic'],סטראופוני
23031,561,['(music) Stradivarius'],סטרדיבריוס
23032,290,['(pharmacy) steroid'],סטרואיד
23033,300,['steroidal'],סטרואידי
23034,529,['stroboscope (optical instrument)'],סטרובוסקופ
23035,414,['stroganoff (strips of cooked beef)'],סטרוגנוף
23036,471,['strontium'],סטרונציום
23037,360,['strophe'],סטרופה
23038,365,['strophic'],סטרופי
23039,595,['structure'],סטרוקטורה
23040,630,['structural'],סטרוקטורלי
23041,677,['structuralism'],סטרוקטורליזם
23042,709,['(social sciences) structuralistic'],סטרוקטורליסטי
23043,344,['stratus (cloud)'],סטרטוס
23044,629,['stratosphere'],סטרטוספרה
23045,586,['(geology) stratigraphy'],סטרטיגרפיה
23046,478,['starter (of a car)'],סטרטר
23047,279,"['-way (one-way, two-way)']",סטרי
23048,489,['stridor'],סטרידור
23049,288,"['(slang) ""straight""', 'heterosexual']",סטריט
23050,409,['strychnine'],סטריכנין
23051,319,['sterile'],סטרילי
23052,725,['sterility'],סטריליות
23053,431,['sterilization'],סטריליזציה
23054,385,['striptease'],סטריפטיז
23055,329,['(psychology) stress'],סטרס
23056,564,['(pharmacy) streptomycin'],סטרפטומיצין
23057,636,['streptococcus'],סטרפטוקוקוס
23058,439,['strapless garment'],סטרפלס
23059,721,['(medicine) stethoscope'],סטתוסקופ
23060,70,"['(music) si', 'the note B']",סי
23061,70,['(computing) C'],סי
23062,110,['Seattle'],סיאטל
23063,111,['Siam'],סיאם
23064,121,['Siamese (person)'],סיאמי
23065,121,['Siamese'],סיאמי
23066,181,['seance'],סיאנס
23067,145,['siesta'],סיאסטה
23068,72,"['fiber', 'סיבים - (nutrition) dietary fibers']",סיב
23069,80,"['circuit', 'rotation', 'revolution', 'turn', 'corner', 'round', 'cycle', '(sports) bout', '(colloquial) spin', 'short ride', '(colloquial) walk', 'tour']",סיבוב
23070,90,['circular'],סיבובי
23071,82,"['fibrous', 'stringy']",סיבי
23072,282,['Siberia'],סיביר
23073,292,['Siberian'],סיבירי
23074,482,"['(carpentry) particle board', 'chipboard']",סיבית
23075,272,['cyber'],סיבר
23076,73,"['to limit', 'to restrict']",סיג
23077,73,"['to be limited', 'to be restricted']",סיג
23078,73,['slag'],סיג
23079,73,"['restriction', 'condition', '(talmudic) fence', 'safeguard']",סיג
23080,77,"['Sigd', 'Ethiopian Jewish festival']",סיגד
23081,103,['Sigal (Hebrew name)'],סיגל
23082,114,"['sigma', 'the 18th letter of the Greek alphabet']",סיגמא
23083,153,"['signal', 'sign']",סיגנל
23084,275,['signalization'],סיגנליזציה
23085,273,"['cigar', ""cigar-shaped hors d'ouvre""]",סיגר
23086,288,['cigarette'],סיגריה
23087,74,['to whitewash'],סיד
23088,74,"['lime', 'quicklime', 'whitewash']",סיד
23089,74,['whitewasher'],סיד
23090,74,['to be whitewashed'],סיד
23091,124,['calcium'],סידן
23092,134,['Sydney'],סידני
23093,274,['cider'],סידר
23094,79,"['restriction', 'regulation', 'qualification']",סיוג
23095,80,['whitewashing'],סיוד
23096,85,['nightmare'],סיוט
23097,95,['nightmarish'],סיוטי
23098,116,"['end', 'finish', 'completion', 'conclusion']",סיום
23099,126,['Sivan (ninth month in Hebrew calendar)'],סיון
23100,146,"['aid', 'assistance', 'help']",סיוע
23101,156,['(sports) fencing'],סיוף
23102,276,"['tour', '(military, police) patrol', 'reconnaissance']",סיור
23103,177,['(Greek mythology) Sisyphean'],סיזיפי
23104,78,"['foal', 'colt']",סיח
23105,83,['filly'],סיחה
23106,191,"['situation', 'problem']",סיטואציה
23107,542,"['(commerce) wholesale', 'בסיטונאות - (commerce) wholesale']",סיטונאות
23108,146,['(commerce) wholesaler'],סיטונאי
23109,146,['(commerce) wholesale'],סיטונאי
23110,541,['(commerce) wholesale'],סיטונות
23111,145,['(commerce) wholesale'],סיטוני
23112,129,"['seitan', 'meat substitute made of wheat gluten']",סיטן
23113,225,['(television) (informal) sitcom'],סיטקום
23114,279,['(music) sitar'],סיטר
23115,95,"['anointing', '(machines) lubrication']",סיכה
23116,100,['(colloquial) sale (at reduced price)'],סיל
23117,168,['syllabus'],סילבוס
